chunk_id,chunk_category,chunk_text
49,고혈압,"주제: 고혈압\n 내용: 완전한 금연을 목표로 합니다. ▶ 전문가와 상담을 합니다. 흡연 중인 모든 고혈압 환자는 의사에게 고혈압 합병증 예방을 위해 흡연 여부, 금연 의지, 니코틴 중독 정도 등에 대한 상담과 처방을 받아야 합니다."
50,고혈압,"주제: 고혈압\n 내용: 나에게 맞는 금연 방법을 선택합니다. ▶ 니코틴 의존도, 흡연 습관, 스트레스 평가 등의 자가진단을 통해 자신에게 알맞은 금연 방법을 선택합니다. ▶ 금연을 위한 금연 계획 방법(STAR)
① Setting a quit day: 나의 금연동기와 이유를 확인하고 금연시작일 정하기
② Tell family, friends about quitting: 자신의 금연을 주위에 알리기
③ Anticipate challenge to quit attempt: 계획된 금연 시도에서 나타날 장애 요인 파악하기
④ Remove tobacco product: 담배와 담배 관련 물건 정리하기"
51,고혈압,"주제: 고혈압\n 내용: 금연 성공 후에도 지속적으로 관리 합니다. ▶ 운동 및 식사 요법을 병행합니다. 금연 후에는 체중이 늘 수 있으므로 이를 방지하기 위해 운동 및 식사 요법과 병행하여야 합니다. 각 지역 보건소와 병원의 금연클리닉을 방문하거나 방문이 어려운 상황일 경우, 금연상담전화(1544-9030) 또는 금연길라잡이 인터넷 누리집(http://www.nosmokeguide.or.kr) 등의 서비스를 이용하여 도움을 받을 수 있습니다."
52,고혈압,"주제: 고혈압\n 내용: 상황에 따른 흡연 욕구 다스리기. ● 다른 사람들의 흡연: 잠시 흡연자를 피하기, 음식점에서 금연 구역에 앉기, 흡연을 하는 친구들에게 현재 금연 중임을 알리기 ● 술자리: 과음과 식후 흡연은 맥주, 막걸리와 같은 음료는 흡연 욕구를 일으킬 수 있으니 주의하고 물을 많이 마시며 술자리를 함께 하는 사람들에게 금연 중임을 반드시 알리기 ● 커피: 커피보다는 물로 대신 주스나 물 마시기 ● 아침에 일어나서 흡연 욕구를 느낄 때: 침대에 일어나서 첫 번째로 하는 일의 순서를
다른 것으로 대체하기(예: 일어나자마자 물 한 잔 마시고 세수, 산책 등) → 기존의 행동 순서 깨기 ● 식사 후: 식후에 바로 양치를 하거나, 집에까지만 걷기 ● 운전: 평소에 운전하면서 흡연하던 사람이면, 차 안에서 사라지므로 때문에 흡연에 대한 욕구를 줄일 수 없음 따라서 잠시 하던 일을 멈추고 담배생각이 나면 주변 사람들과 얘기하거나, 가벼운 스트레칭을 하거나, 주머니 안에 손을 넣지 않도록 하기(필요 시 가족이나 친구에게 금연 지지 메시지 받기) ● 스트레스: 금연 후 스트레스를 해소해줄 질문을 작성/말하며 스트레스 원인을 점검하기. 나의 흡연이 어떻게 스트레스를 유발했는지 분석. 음료를 마시는 등의 행동을 통해 스트레스를 이완시킴 ● 4초 호흡법: 입을 다물고 숨을 마시고 4초 동안 숨을 참다. 마지막 참았음을 의식하고 4초 동안 길게 내쉬기"
53,고혈압,"주제: 고혈압\n 내용: 여섯째, 절주합니다. 실천 항목. 적절한 음주량을 알고, 절주를 실천합니다.
관련 상식 들여다보기. 체중이 가벼운 사람은 소량의 알코올 섭취에도 영향이 크기 때문에
일반인의 적정 음주량보다 더 적게 마셔야 하며, 과음 시 뇌졸중의 위험이 높아지므로 주의해야 합니다. 고혈압 환자의 경우 과도하게 술을 마시면 혈압이 상승하고, 고혈압 약에 대한 저항성이 커져서 약의 효과가 줄어듭니다. 하루 적정 음주량은 일반적으로 남자의 경우 해당 주류 잔의 2잔 이하, 여성은 1잔 이하입니다."
54,고혈압,"주제: 고혈압\n 내용: 적절한 음주량을 알고, 절주를 실천합니다. ▶ 적절한 음주량은 알코올 양을 기준으로 남성은 하루 2030g(소주 23잔) 이하, 여자는 하루 1020g(소주 12잔) 이하입니다.
예시 (알코올 30g): 소주 23잔(1/3병), 맥주 720mL(1병), 와인 200300mL(1잔), 정종 200mL(1잔), 위스키 60mL(2샷) → 1주일 총 알코올 음주량은 남성은 140g 이하, 여성은 80g 이하 권장"
55,고혈압,"주제: 고혈압\n 내용: Q: 알코올은 혈압에 어떤 영향을 주나요? A: 알코올이 혈압을 상승시키는 원인에 대해서는 아직 정확히 밝혀진 바가 없습니다. 다만, 알코올이 심장을 흥분시키고 혈관을 수축시키는 호르몬인 아드레날린의 분비를 촉진한다고 알려져 있습니다. 술을 마시면 처음에는 얼굴이 붉어지는 것처럼 운문의 혈압이 일시적으로 내려가거나 낮아지지만, 음주 후 알코올이 몸에서 제거되면서 반동 작용으로 혈압이 음주 전에 비해 더 많이 올라갑니다. 음주 후 새벽에 뇌졸중 위험이 높아지는 것은 이러한 혈압의 반동 상승과 관련되어 있을 것으로 생각됩니다. 실제 연구에 따르면, 과음하면 장기적으로 수축기 혈압이 평균 5mmHg, 이완기 혈압이 평균 3mmHg 떨어진다고 알려져 있습니다. 또한 절주와 식사 요법을 함께 시행하면 보다 더 큰 혈압 조절 효과를 기대할 수 있습니다."
56,고혈압,"주제: 고혈압\n 내용: Q: 혈압약을 복용 중인데 술을 마셔도 되나요? A: 적당량의 음주는 괜찮다고 하지만 혈압약을 복용하고 있는 분에게 권장되는 것이 좋지 않습니다. 하루 한두 잔으로 음주는 혈압에 큰 영향을 주지 않을 수도 있지만, 우리 사회의 음주 문화가 여전히 과음과 폭음에 가까운 데 비해서는 결코 안전하다고 말하기 어렵습니다. 또한 고혈압 약의 종류에 따라 알코올과 함께 복용할 경우 부작용이 있을 수 있고, 약효를 떨어뜨릴 수 있습니다. 간 기능을 손상시킬 수 있는 음주량을 지속하면 고혈압 약과 상호작용으로 간 독성, 혈압 조절 실패, 심혈관 질환 위험이 오히려 증가할 수 있습니다. 따라서 고혈압 환자는 가급적 음주를 줄이거나 적절한 선에서 제한하는 것이 좋으며, 술을 마시는 경우에는 반드시 자신이 복용하는 약과의 상호작용에 대해 의료진의 상담을 받은 뒤에 판단하는 것이 중요합니다."
57,고혈압,"주제: 고혈압\n 내용: 일곱째, 정기적으로 혈압을 측정하고 검진합니다. 실천 항목. 혈압 측정 방법을 알고, 건강한 사람도 정기적으로 혈압을 측정합니다. 고혈압 전 단계인 경우에는 매년 정기적으로 검진을 받습니다. 관련 상식 들여다보기. 혈압은 혈액이 혈관 속을 흐르면서 혈관 벽에 미치는 압력을 말합니다. 보통 혈압이라 하면 동맥 내 혈압을 뜻합니다. 정상 혈압은 수축기 혈압 120 mmHg 이하, 이완기 혈압 80 mmHg 이하를 말합니다. 혈압이 높아지면 심장혈관 질환, 뇌졸중, 만성 콩팥병, 심부전, 망막증의 발생 위험과 사망률을 높입니다. 정기적인 혈압 측정은 고혈압을 조기에 발견하고 치료하여 합병증 발생과 사망률을 낮춥니다."
58,고혈압,"주제: 고혈압\n 내용: 혈압 측정 방법을 알고, 건강한 사람도 정기적으로 혈압을 측정합니다. ▶ 안정된 상태에서 혈압을 측정합니다. 혈압은 하루 중의 상황에 따라 변할 수 있습니다. 3~5분 이상 가만히 앉아 쉰 상태에서 측정합니다. 집에서 측정하는 경우: 아침: 자고 일어나서 1시간 이내에 소변을 본 후 식사 전 최소 1~2분 안정 후 측정하며, 혈압약은 복용하지 않은 상태. 저녁: 잠자리에 들기 전, 앉은 자세에서 최소 1~2분 안정 후. 필요 시 의사 판단에 따라 추가 측정 ▶ 식사 후 1시간, 운동 후 12시간 지난 뒤에 측정합니다. ▶ 흡연을 하거나 커피를 마신 후 30분1시간이 지난 뒤에 측정합니다. ▶ 측정할 때마다 1~3회를 반복해 평균값을 계산합니다."
59,고혈압,"주제: 고혈압\n 내용: 가정 혈압 측정법 알기. ▶ 위팔 혈압계의 사용을 고려합니다. 처음에는 양팔 모두에서 측정하고, 이후에는 수치가 더 높은 쪽에서 측정합니다. 측정은 1~3회 반복해서 평균값을 사용하며, 맥박 수를 함께 기록합니다. ▶ 측정 시간. ① 아침: 자고 일어난 후 1시간 이내, 소변을 본 후, 식전, 혈압약 복용 전, 1~2분 안정 상태. ② 저녁: 잠자리에 들기 전, 식후 1~2시간 이후. ③ 필요 시 의사의 지시에 따라 측정 ▶ 측정 빈도. 1~3회를 반복하여 평균값을 계산하고 맥박 수와 함께 기록"
60,고혈압,"주제: 고혈압\n 내용: 건강한 사람도 정기적으로 혈압을 측정합니다. 65세 이상에서 하루 중 수축기 혈압이 135mmHg 이상인 경우, 고혈압 발생 가능성이 높습니다. 연 1회 이상 혈압 측정 및 검진이 권장됩니다."
61,고혈압,"주제: 고혈압\n 내용: 고혈압 전 단계인 경우에는 매년 정기적으로 검진을 받습니다. ▶ 고혈압 전 단계는 수축기 혈압이 120139 mmHg이거나, 이완기 혈압이 8089 mmHg인 경우를 말합니다. 정상 혈압보다 고혈압이 될 확률이 높습니다. 당뇨, 이상지질혈증 등 다른 대사성증후군 발생 위험도 높습니다. ▶ 고혈압 전 단계인지 여부를 자주 확인하고, 특히 고혈압 전단계인 경우 매년 정기적으로 검진을 받습니다."
62,고혈압,"주제: 고혈압\n 내용: Q: 당뇨병이 있는 사람은 어떤 주의가 필요한가요? A: 당뇨병 환자에게는 고혈압이 일반 인구 진단과 비교해서 2배 많이 발견되고, 고혈압 환자에게도 당뇨병의 발생이 2.5배나 높습니다. 당뇨와 고혈압이 함께 있으면 심혈관 사망 위험이 크게 증가하기 때문에 고혈압을 잘 관리해야 합니다. 따라서, 두 질환을 동시에 가지고 있는 환자는 혈압 목표를 더 낮게 설정하고 치료를 받으면서 더 엄격한 혈압조절을 위해 노력해야 합니다. 당뇨병 환자의 혈압 목표는 수축기 혈압 130 mmHg 미만, 이완기 혈압 80 mmHg 미만으로 설정하는 것을 권장합니다. 약물치료는 물론, 식사, 운동, 체중 감량, 스트레스 관리 등 생활 습관의 개선이 필요하며 이러한 목표 설정과 관리는 반드시 의료 전문가와 상담해야 합니다."
63,고혈압,"주제: 고혈압\n 내용: Q: 왜 병원에 오기만 하면 혈압이 오르나요? 집에서도 혈압을 측정해보고 싶은데 어떻게 측정해야 하나요? A: 집에서 측정하는 혈압과 병원에서 측정하는 혈압이 다르다고(특히 병원에서 측정한 혈압이 훨씬 더 높다고) 느끼는 경우가 많습니다. 실제로 고혈압 환자의 약 20% 정도는 병원에 오기만 해도 백의(白衣) 고혈압 환자라고 알려져 있으며, 이는 특히 노인에게서 빈번하게 발견됩니다. 반대로 집에서는 혈압이 높게 측정되지만 진료실에서는 정상 혈압을 보이는 가면(假面) 고혈압 환자도 있습니다. 가정에서 혈압을 측정하는 것이 도움이 되기도 합니다. 집에서 혈압을 측정할 때는 아침에 일어난 후 1시간 이내, 밤에는 취침 전에 측정하는 것이 좋습니다. 실제 임상에서는 전자 혈압계를 사용해 주 5일 이상 반복해서 측정하는 혈압과 차이가 너무 많이 난다면 병원의 수은 혈압계와 비교하는 것이 좋습니다. 또한 최근 야간 고혈압, 아침 고혈압이 심혈관 질환의 위험 요인으로 밝혀졌으며, 하루 중 혈압의 변동 폭이 클수록 합병증이 많다는 연구 결과가 있습니다. 24시간 활동 혈압 측정은 일상생활을 하면서 혈압을 수시로 측정하는 것으로 하루 중의 혈압 변동 폭을 볼 수 있어 최신 고강박한 검사입니다."
64,고혈압,"주제: 고혈압\n 내용: 측정 방법에 따른 고혈압의 진단 기준. 
혈압 측정법	수축기 혈압 (mmHg)	이완기 혈압 (mmHg)
진료실 혈압	≥ 140	≥ 90
24시간 활동 혈압	≥ 130	≥ 80
- 일일 평균 혈압	≥ 135	≥ 85
- 야간 평균 혈압	≥ 120	≥ 70
가정 혈압	≥ 135	≥ 85"
65,당뇨,"주제: 당뇨\n 내용: 당뇨병의 정의와 병태생리
당뇨병은 체내에서 흡수된 포도당이 세포에서 에너지로 사용되기 위해 필요한 인슐린이 부족하거나, 인슐린이 제대로 작용하지 못해 발생하는 질환이다. 인슐린은 췌장에서 분비되는 호르몬으로, 혈액 내 포도당이 세포로 들어가 에너지로 쓰이도록 돕는다. 당뇨병이 있을 경우 혈액 내 포도당이 에너지로 사용되지 못해 혈당이 높아지고, 이로 인해 다양한 증상이 나타난다."
66,당뇨,"주제: 당뇨\n 내용: 당뇨병의 발생 과정 요약
1. 음식을 섭취하면 포도당이 혈액 속으로 흡수되어 혈당이 상승한다.
2. 혈당이 증가하면 췌장에서 인슐린이 분비된다.
3. 인슐린은 포도당이 세포로 들어가 에너지로 사용되도록 돕는다.
4. 당뇨병 환자에서는 인슐린이 없거나(제1형) 제대로 작용하지 않아(제2형) 포도당이 세포 내로 흡수되지 못한다.
5. 이로 인해 사용되지 못한 포도당은 혈액에 남아 고혈당 상태가 지속되며, 일부는 지방, 간, 근육 등에 저장된다."
67,당뇨,"주제: 당뇨\n 내용: 포도당의 역할 및 흡수 과정
포도당은 탄수화물의 가장 작은 단위로, 필수적인 에너지원이다. 밥, 빵, 국수, 감자, 고구마, 옥수수, 과일, 설탕 등의 음식에 포함되어 있다. 이들은 소화 과정을 거쳐 포도당으로 분해되고, 소장에서 혈액으로 흡수된다. 흡수된 포도당은 인슐린에 의해 에너지원으로 사용되며, 남은 포도당은 간, 근육, 지방조직 등에 저장된다."
68,당뇨,"주제: 당뇨\n 내용: 당화혈색소(HbA1c)의 의미와 당뇨병 진단 지표
당화혈색소(HbA1c)는 혈액 내 적혈구의 헤모글로빈과 포도당이 결합한 상태를 의미하며, 최근 2~3개월 간의 평균 혈당을 반영한다. 당뇨병의 진단 및 혈당 조절 상태를 평가하는 지표로 사용된다. 혈당이 높을수록 당화혈색소 수치도 높아진다."
